author_id,name
469474,Donald Nicholson-Smith
470084,Christine Kling
470364,Judy Horacek
470404,Louis Darling
471230,Edmund de Waal
471305,Kenneth James Dover
472036,Kevin Hawkes
472160,Stephen Emerson
472673,Imogen Stubbs
474414,Martin Sixsmith
474419,Ken McCullough
474459,Rosalyn Landor
474490,Margaret Mauldon
474837,Breon Mitchell
475305,Jon Ellis
475576,Cedric Belfrage
476225,Tim Johnston
476443,Paul Marion
476923,John Huey
477469,Jennifer Rardin
477798,Barry Milligan
478113,Larry Eisenberg
479004,Dave McCaig
479779,John Ajvide Lindqvist
480253,Steve Sheinkin
480401,Sarah Perry
480635,Sheila Turnage
480685,C.M. Woodhouse
483588,Mariko Tamaki
483610,Martin Wiggins
483643,Consuelo Saah Baehr
483709,Celeste Jones
483711,Kristina Jones
485025,Ariel Lawhon
485377,Tom Devlin
485392,Jane Mayer
485757,Lennox S. Hinds
485981,Carole Wilkinson
486041,Joanna Bourne
486136,J. Courtney Sullivan
486329,Daniel James Brown
486812,Susanna Kearsley
487718,Mark Walden
488173,George Egerton
488518,Frederick L. Covan
488727,Warren Pleece
488758,Alan R. Clarke
490186,mHmwd shbstry
490296,Jim Paillot
490342,Steve Rasnic Tem
490590,Shlomo Angel
491170,Dan Barber
491957,David Javerbaum
492021,Arnold Kotler
492304,John Rutherford
495248,Hugh Haughton
496576,Peter Freese
498072,Audrey Niffenegger
498980,Allison van Diepen
499063,Daniel Black
499602,Elizabeth Reyes
500077,Jennifer Fisher Bryant
500216,Richard Ferrone
500306,David Paroissien
500770,Winslow Pinney Pels
502170,Tracey Miller-Zarneke
503412,Karen V. Kukil
503667,Jennifer 8. Lee
504038,Anna Banks
504627,Amy Kathleen Ryan
505236,David Frankland
505659,Mary-Louise Parker
505695,N.D. Wilson
505867,Virginia Sorensen
506243,Ray Zone
506633,Jeff Hertzberg
507122,Jesus Saiz
507943,Sienna Mercer
509804,Nick Bradshaw
510060,Ina Rilke
510153,Iain Mcintosh
511236,Jackson P. Hershbell
511298,Tony Goldwyn
511540,John Schoenherr
511578,Carleton W. Carroll
513828,Tawny Weber
515022,Harold Samuel Stone
515155,Paige Toon
515767,Kimberly Knight
516102,Joe Weems
516702,Carl Hoffman
517286,Susan Elia MacNeal
518030,Neil MacGregor
518686,C.D.C. Reeve
518948,Stefano Gaudiano
518990,Julia Fox
518992,C.K. Scott Moncrieff
520290,Leslie Kaminoff
520296,Charles Finch
521328,Constance Briscoe
521879,Clement Oubrerie
521916,Lori Devoti
522266,Andrea Wulf
524200,Orlagh Cassidy
525217,Keith Busby
526211,Helen Bryan
526807,Sarah Gibb
527779,Shannon Russell
527872,Jennifer Worth
527954,Miguel Hernandez
528191,Jeff Woodman
530824,Michael Hyatt
531088,Steele Savage
532284,Alvaro Lopez
534082,Tim Butcher
534097,Victoria Michaels
535534,Robert Maxwell Ogilvie
535923,Alexander Freed
536204,Gurihiru
536546,Siobhan Dodds
536800,Cam Smith
537813,Arkady Gaydar
537929,Beth Harbison
539082,Louisa Young
540202,Jerry N. Uelsmann
541034,Florbela Espanca
541293,Lorelei James
541994,Chris Beckett
543080,Pseudonymous Bosch
543411,Emily Gould
543716,Stephanie Oakes
543719,Jeff Lemire
544275,David E. Hoffman
545254,R.D. Blackmore
546427,Alaya Dawn Johnson
546812,Christina Bauer
547131,Chris Haw
547149,Adam Sternbergh
547271,Michael Emmerich
548551,Anna Godbersen
548657,Philip Nutman
550010,Christopher Chabris
550302,Shirley Kubo
551119,Allan Corduner
552124,Michael Hainey
552351,Lauren Wolk
552457,Alexandra Sokoloff
552627,Raymond Bayless
552801,Anne Flosnik
554069,Steve Parkhouse
555804,Michiko Yokote
555805,Pink Hanamori
556546,Jane Harper
556658,Robert Lewis May
560047,Vergilio Ferreira
560072,Jose Luis Peixoto
560510,Pamela Smith Hill
562271,Jose Rodrigues dos Santos
562621,Will Adams
563202,Marybeth Mayhew Whalen
563720,O.E. Rolvaag
565194,Steve Peters
565826,Bret Witter
566874,Sarah Addison Allen
568672,Elizabeth Letts
568999,Vera Brosgol
569269,Jay Asher
569383,Barbara A. Mowat
570218,Dalai Lama XIV
571131,Eleanor Brown
571327,Tim Kreider
572105,Andy Nakatani
572738,Lavie Tidhar
572819,Steve Whitaker
573149,Brian Buccellato
573590,`. pshyy
573688,Robert Fitzgerald
573850,Roderick Gordon
573919,William Bedell Stanford
574514,Peggy Fortnum
574570,Aniela Jaffe
576425,Paul Goring
576641,Amy Hatvany
577215,Carol Christensen
577325,Donald J. Zeyl
577975,Alex Scarrow
579496,Charles E. Wilbour
580130,Gustaf Tenggren
580315,Jennifer Estep
580494,Jason Aaron
580495,Rafael Albuquerque
580517,Steve Brezenoff
581557,Siobhan Curham
581855,Jose Augusto Seabra
583666,Dean White
584011,Maria Velho da Costa
584040,Eduardo Lourenco
584482,Brian Floca
584780,Stephen Pearl
585500,Steven Cummings
586051,Ralph McCarthy
586811,Sean Howe
586904,Donald A. Cress
588356,Nnedi Okorafor
588448,Kate Furnivall
588558,Lisa Schroeder
589737,Monica McCarty
590334,Margot Patterson Doss
590710,Andreas Mayor
591375,Deborah Lawrenson
591608,Trevor Blewitt
591609,Phyllis Blewitt
591619,Cullen Bunn
592285,Joao Cabral de Melo Neto
593258,Jennifer duBois
593715,Blake Ferris
594642,Christine Brown
594870,Nancy Herkness
594966,Gerry Duggan
595531,Eric Solomon
595839,Robert Miles
596049,Christopher Gill
596378,Dash Shaw
596424,Tom McWeeney
597535,Alison Moore
598299,A.M. Homes
598676,Lonnie Coleman
599916,Tabitha Suzuma
602212,Richard Fusco
603146,Bryan Reardon
603218,Thomas Mathiesen
607577,John O'Bryan
608087,Nick Bostrom
608211,Robin A.H. Waterfield
608866,Luca Rossi
610353,Wayne McLoughlin
611842,Brian Stelfreeze
611843,Dexter Vines
612157,Alan Sepinwall
612732,Anne Hillerman
613805,Kate Griffin
614767,Ronald Wimberly
615274,Kate Morton
616643,C.L. Bevill
617155,Stjepan Sejic
617162,Sonia Oback
618846,Johan Harstad
619712,Mark Zug
620687,Jo Miller
620872,Neil Patrick Harris
621651,Jeri Johnson
622042,Karl Story
623633,Eric Rickstad
623638,Richard Elson
626222,Anita Diamant
628259,Parviz Shapour
628636,Jenny Downham
629061,David R. Bunch
631030,Joe Prado
632451,James W. Nichol
632764,Mickey Quinn
634455,Jillian Tamaki
634694,Kevin Kwan
636118,bh Thr
636767,Ron Dias
637680,Mark Joyal
639491,Django Wexler
641268,Herbert Read
645128,Brenda W. Clough
645298,Guy Parker-Rees
645867,Annabel Monaghan
648360,Linda Coverdale
648612,Paul Tremblay
650454,Robin Campbell
651454,Lucy Malone
651457,Regis McKenna
652001,Franz Xaver Kappus
653240,Jennifer Graham
653408,Terri  Marie
654570,Susan Ouriou
655301,Lee Fahnestock
655707,Jenna Lamia
656983,J.R.R. Tolkien
658034,Frances Frenaye
659680,Gill Paul
660076,Patrick  Arrasmith
661532,Bjarne Hansen
662774,Christopher L. Hayes
668621,Gerri Russell
669810,Jeaniene Frost
669905,Barbara Oakley
670307,Friedrich A. Hayek
671100,Molly Ringwald
672579,Jennifer Ziegler
673398,Matt Thorn
674079,Cliff Chiang
674125,Alexander Volkov
676643,Mark Schlabach
678030,Jeffrey Zaslow
679788,Mark Rippetoe
682431,Pamela Fagan Hutchins
682776,Reza Baraheni
683191,Allen Zadoff
684013,Bruce Penman
685236,Michelle Allen
685523,Inio Asano
685869,Ronald Wilks
686103,Anchee Min
686174,Donna Cooner
688672,Kathryn Erskine
689512,John D. Fitzgerald
690619,Lauren Groff
690859,Elias L. Rivers
692437,Elizabeth Amber
692829,Paige McKenzie
693542,Al Barrionuevo
695235,Jack Fruchtman Jr.
695300,Nina George
696185,Yuki Kure
696372,Alexandra Adornetto
696805,Jules Verne
696959,Pedro Bandeira
698184,Michael Pritchard
699143,J. Lynn
700919,Rob Hunter
701124,mHmdrD shfy`y khdkhny
701950,Sandra Hope
702360,Erica Bauermeister
703055,Sandra Edwards
704090,Peter Grosz
705826,Matt Wilson
705963,Luciano Bianciardi
706255,Stieg Larsson
706566,Tanino Liberatore
706620,Erasmus
709319,Heidi S. Swinton
710764,Quintin Hoare
711212,Jason Ross
711301,Eva Stachniak
712462,Elizabeth Woods
712655,Robert Fass
712666,Gary Taubes
713012,Jodi Daynard
713071,Ana Cristina Cesar
713466,Tim Marshall
715443,Linda Urban
715926,Erik Davies
717304,Susan Ericksen
718134,Peter Boston
718346,Eric Lomax
719945,Ross Rocklynne
721481,Elisabeth Waters
722724,bb Thr
723222,Kent Williams
723397,John Yezeguielian
723801,P.N. Elrod
723942,Natasha Wimmer
725899,Melinda M. Snodgrass
727022,Elizabeth Ross
729136,Angel Unzueta
731384,Lucy Knisley
732829,Yuu Watase
733515,Brian Fikkert
735312,Aaron Alexovich
735413,Ben H. Winters
737664,Lois Ames
737890,Steve  West
738091,P.J. Lynch
738570,Bonifacio del Carril
739875,Page Morgan
740183,Amy Matthews
745284,Martha Brockenbrough
748787,Oliver Wyman
749461,Gunter Grass
750718,Megan Maxwell
752696,Kerascoet
753097,Robin Benway
753631,Jago
754207,Aquiles Nazoa
754386,Deborah E. McDowell
754977,Petra Durst-Benning
755882,Ashley Spires
756064,Carol Mason
756556,Mainak Dhar
758992,Jennifer Laurens
761380,Fabien Vehlmann
761595,Ashlee Vance
762121,Anna McPartlin
762707,S.E. Hinton
765122,Herberto Helder
767069,Rachel Hore
767317,Aimee Carter
767547,Lisa McMann
769732,Brian McGilloway
769979,Asne Seierstad
772663,Marina Fiorato
773057,Ramit Sethi
773189,Sandra D. Bricker
774942,Jose Maria Valverde
777173,Gemma Malley
777285,Tom Kizzia
777907,Adrienne Kress
778357,James Stern
778928,Juliana Buhring
780120,Soman Chainani
780604,Walter Seitter
781400,Sarah Lark
783790,Philip Bond
784067,Mi-Kyung Yun
784634,Tony Shasteen
784775,Lily Koppel
784866,Donald Ray Pollock
785914,Barbara Demick
786016,A.C. Spearing
786925,Jan-Philipp Sendker
787031,Garth Risk Hallberg
787484,Kris Carr
788461,Dan Ariely
790918,Amanda Marrone
791321,Pablo F. Fenjves
792407,M.P. McDonald
793275,Jeet Thayil
794012,Philipp Meyer
794108,Mary Gehr
794667,Lynda Hilburn
795779,Dick Riley
796135,Justin Kelly
796724,Nicola Kraus
797715,Robert Bevan
797834,Alexander Grin
800019,Elizabeth C. Bunce
800187,Siobhan Vivian
800195,David      Bell
800588,Ravinder Singh
801874,Ali Shariati
803830,Sean Costello
804399,Myke Cole
804604,Bernard Scudder
805184,Jennifer E. Smith
805350,Andrew R. MacAndrew
805593,Graham Norton
806365,Demi
806500,Syrie James
809296,Norman Denny
809418,Sonya Dorman
810254,Aravind Adiga
813346,Mary Louise Gill
813633,Keith Szarabajka
814936,Taha Hussein
814940,Kelly Corrigan
815259,G. Willow Wilson
815278,Lincoln Peirce
817907,Arwen Elys Dayton
819789,J.D. Salinger
819943,Hmyd mSdq
821504,Sydney Croft
821817,Ziraldo
821898,Richmond Lewis
821970,Paul  Collins
822927,Wellington Alves
823146,Caitlin Kittredge
827236,Sarah Prineas
828450,Maria Teresa Maia Gonzalez
828451,Sophia de Mello Breyner Andresen
828554,Larry Keys
828855,Kate Perry
829349,Michael Gerli
830417,Charlie Lovett
832609,John Ennis
833117,Adolfo Casais Monteiro
833687,Suzanne Selfors
835212,Paul Foote
835348,Ann Aguirre
836009,Sarah Rees Brennan
836157,Hilda Hilst
837135,Jose Emilio Pacheco
837219,Alexander Gordon Smith
837420,Jenny B. Jones
838237,Martin Ford
843200,Oliver Sacks
843712,Evie Wyld
843820,Julie Buxbaum
846687,David Platt
847789,Timothy J. Keller
848591,shms lngrwdy
849136,Nancy Freedman
849150,Cynthia Brantley Johnson
849615,Geoffrey N. Smith
849723,Benedict Jacka
849968,Maria Teresa Horta
850723,nzr qbny
851351,Renata Pallottini
851957,njf drybndry
852078,Diana Rowland
853911,`ly SGr Hlby
854076,Robert Louis Stevenson
854493,Paulo Henriques Britto
857719,Susan Beattie
859143,William  Gibson
866443,'Hmd bhjt
866876,Dick Van Dyke
871358,mSTf~ mHmwd
871368,twfyq lHkym
871518,James Cross
873476,Guneli Gun
874602,Ursula K. Le Guin
875661,Jalaluddin Mevlana Rumi
876105,Emily McKay
877884,David Fishelson
878225,Fuyumi Soryo
878601,Gabrielle Hamilton
879454,mnyjh gzrny
880338,Kathleen Turner
880408,E.V. Rieu
880518,Mariia Semionova
880695,H.G. Wells
881203,Willa Cather
884135,J.H. Williams III
884168,Russell Brand
884212,Kim Culbertson
884320,Ondjaki
885506,Lucie Whitehouse
886869,Brunonia Barry
887400,Sergei Yesenin
888893,Melissa C. Walker
889752,Al Ewing
889811,Eric Nepomuceno
891478,Dalila L. Pereira da Costa
893708,Nick Trout
895516,Seyed Ali Salehi
896611,Sen  Xun
898651,Eliza Graham
901977,Clarissa Pinkola Estes
901999,Giovanni Rigano
902079,Eduard Uspensky
904190,Loic Dauvillier
904719,Jo Nesbo
904939,Terry Hayes
905298,Eric Selland
908077,Edoardo Ballerini
909675,Irvin D. Yalom
913590,Leslie Lonsdale-Cooper
915108,Mary Shepard
915500,Matthew Desmond
917421,Marlaine Delargy
917957,ChrisCross
918374,Somaly Mam
919024,NisiOisiN
920654,Sven Christer Swahn
921404,Elizabeth Little
923847,Max Hayward
923848,Manya Harari
924912,Justin Ponsor
926628,Gzy `bd lrHmn lqSyby
928415,Julie Klassen
931363,Holly Goldberg Sloan
932179,C.S. Forester
932941,Gin Phillips
933665,Alice Schroeder
938918,Eduardo Spohr
938953,qySr mynpwr
939363,Caitlin Moran
940746,William T. Vollmann
941429,Meg Haston
941441,Stephenie Meyer
941508,Barbara O'Neal
943264,Erica Segre
945430,Kelly Barnhill
945437,Wes Craig
950140,Rob Rogers
954360,Xan Fielding
956263,Michel Bussi
956456,Lon Kilgore
957894,Albert Camus
963811,A.J. Jacobs
963872,J.S. Bernstein
964486,Rom Brafman
964673,Glenn R. Morrow
965709,Julie Lessman
965819,Jo Baker
969638,Sandy Williams
969930,Daniel Simons
970554,Ingrid Law
970639,Janelle Brown
970676,Johane Matte
970677,Kean Soo
971054,Takashi Hiraide
972440,Hillary Jordan
972702,Hajin Yoo
973511,Erin Healy
974451,frhd mnshwry
976887,Sophie McKenzie
977133,Rachel Dodson
978484,Lisa Genova
978660,Mohammed Hanif
981834,Tom Rob Smith
982213,David Wroblewski
986042,A.P.J. Abdul Kalam
988142,E.B. White
988846,Joelle Jones
989968,C.J. Cherryh
990343,Mario Quintana
990983,mnwchhr Htrmy
992569,Michael Schofield
994873,Sloane Crosley
995289,Cameron Jace
996558,Faith Erin Hicks
997432,David Marquez
997741,Del Roy
998418,G. Neri
998648,Cecil Leslie
1000381,Philippa Ballantine
1000556,Henry L. Roediger III
1002810,Jesse Hamm
1003655,K.W. Jeter
1007397,Derec Donovan
1009882,Sidney Hook
1010543,Amanda Palmer
1010796,Kate Messner
1011021,Baruch Hochman
1011572,Natalie Lloyd
1011940,mhsty bHryny
1013599,J.S. Cooper
1013808,'Hmd zwyl
1013883,Sandra Muller
1014364,Robin Sachs
1014368,Dan Gardner
1015012,Marissa Doyle
1018547,Yoko Kamio
1020792,Antoine de Saint-Exupery
1021062,wsyny l'`rj
1021129,Kim Doner
1022773,Mark Oliver Everett
1023510,R.A. Salvatore
1025097,Patricia Cornwell
1025280,Zoe Marriott
1025714,Derek Fridolfs
1026791,Carrie Brownstein
1026961,Shelley Adina
1027696,Kathleen Winter
1029223,Cindi Madsen
1029349,Katie Crouch
1029937,John Darnielle
1031172,shj`ldyn shf
1036134,Olivia Parker
1036310,Penny Marshall
1036615,Charlotte Bronte
1036736,Katherine Applegate
1038213,Danielle LaPorte
1038226,Sharon Bolton
1039846,`bd lrHmn lkwkby
1040989,Gavriil Troyepolsky
1041311,Rene Goscinny
1041745,Kim Barker
1041872,Patrick deWitt
1042665,Douglas A. Blackmon
1042875,Teju Cole
1045593,Stacia Kane
1046844,K.L. Going
1048167,Nathan Lowell
1049145,Daniel Radosh
1049315,Eileen Cook
1051591,Tera Lynn Childs
1051773,Boria Majumdar
1052076,Howard Rodman
1052337,James Grieve
1053288,K.A. Holt
1053721,Adina Rishe Gewirtz
1053939,Michael Mosley
1055343,Teri Brown
1061015,Nazim Hikmet
1061323,bdry@ lbshr
1063732,Paula Hawkins
1064072,T.C. Boyle
1067608,Peter S. Beagle
1068644,Drew Geraci
1069006,C.S. Lewis
1074448,Terry Stevens
1074866,Alan Bradley
1074989,Claire Legrand
1077176,Katherine Allred
1077326,J.K. Rowling
1078285,E. Dale Saunders
1079451,Emma Nicholson
1080585,Jocelynn Drake
1082290,A.W. Tozer
1083757,Jonathan Evison
1084267,Luis Sepulveda
1085845,Bodie Thoene
1086430,Doug Dorst
1086478,Cathy Hirano
1086744,Jose Angel Valente
1088355,Andy McDermott
1088758,Dexter Filkins
1091025,Richard Peaslee
1091700,Kevin DeYoung
1100089,Henry H. Neff
1100211,Richard Cowdrey
1100593,Nick Harkaway
1104332,Dave Marshall
1105139,Russell Harris
1106214,Paula Brackston
1109606,'Hlm mstGnmy
1112218,Tonya Hurley
1112683,'Hmd khyry l`mry
1112988,Sharyn November
1113469,Hermann Hesse
1114408,Gregg Allman
1114699,Henry Cloud
1116566,Jeff Gulvin
1119167,Helen Dickinson
1119289,Manoel de Barros
1119844,Naomi Benaron
1120780,Sean Kennedy
1122774,Madeleine Urban
1122775,Abigail Roux
1124669,Kao Kalia Yang
1125673,Shana Norris
1127619,G. Norman Lippert
1134277,Joe Bluhm
1136158,Larry Correia
1136925,Chris Hadfield
1140017,Goncalo M. Tavares
1140298,Veronica Wolff
1141204,Heather Cocks
1141209,Donna Grant
1141781,T.E.D. Klein
1149276,Anna Windsor
1152263,M. Leighton
1156014,Christina Strain
1157440,Dean Hale
1157469,Julia Stuart
1158347,A.D. Miller
1159886,Arkady Strugatsky
1160825,Bryan Konietzko
1161105,Maria Helena Rouanet
1161372,John Joseph Adams
1163390,Tori Spelling
1164465,Jessica Brody
1164847,Ravi Subramanian
1166851,Bonnie Dee
1166852,Lauren Baker
1169290,Daniel Galera
1169504,A.S. Byatt
1170746,Jonah Berger
1171696,Tim Daniel
1171746,Max Frei
1173340,Jane Casey
1176324,mHmd `bd lrHmn l`ryfy
1177779,Michelle Harrison
1182751,S.A. Bodeen
1184434,Arthur M. Schlesinger Jr.
1186079,Ardian Syaf
1186184,Paul Tough
1186320,Amanda Ripley
1190990,Marc Lizano
1191318,M. Malone
1191575,Amanda Berry
1192027,Derek B. Miller
1192311,Claudia Gray
1193457,Isabelle Arsenault
1194394,Sara Uribe
1194527,Mary Ann Shaffer
1194868,Meindert DeJong
1197766,Paolo Lamanna
1198031,Howard A. Schmidt
1200380,Pat Brosseau
1202005,`y'sh@ `bd lrHmn bnt lshTy'
1202850,J.L. Langley
1204079,Augusto dos Anjos
1206979,Lex Thomas
1208394,'bw l`l lm`ry
1210526,Antoine Laurain
1212425,J.R. Havlan
1214964,Ta-Nehisi Coates
1216116,Ferenc Molnar
1218557,Gerard Way
1219600,Sherry Jones
1221698,Neil Gaiman
1222197,Cynthia Holloway
1222718,Christine Larsen
1223932,Hsn nwrwzy
1226095,Gia-Fu Feng
1226213,Tony S. Daniel
1226977,Paolo Bacigalupi
1227266,Rob Leigh
1228354,Richard Dixon
1228468,Felicity Heaton
1229281,Jason Reynolds
1230366,Karl Kerschl
1230637,Paul Johnson
1231342,Gary Amaro
1231596,Alvaro de Campos
1232086,Ninni Holmqvist
1232441,Kate Clifford Larson
1233745,Michael Ian Black
1233886,Brian Katcher
1234979,Geoff Herbach
1238111,Marie Rutkoski
1239645,Trisha Telep
1239782,Jacky Davis
1240195,Grant Blackwood
1242003,Alexandre O'Neill
1243887,Laurentino Gomes
1244209,ywsf lsb`y
1244409,Otto Maria Carpeaux
1244538,Pam Munoz Ryan
1245772,Herman Koch
1247237,Jake Richmond
1248068,Cayla Kluver
1250965,R.C. Sproul
1251403,Dan Santat
1251730,Matthew Quick
1254282,Jennifer R.  Hubbard
1254841,Muhammad Yunus
1256071,Amy Greene
1259033,Martha Riva Palacio Obon
1262010,Annie Proulx
1262118,Kris Wilson
1265484,Robyn Brown
1267027,K.E. Mills
1268083,mSTf~ Sdq lrf`y
1270552,'nys mnSwr
1274141,David A. Wells
1274669,Mark Owen
1276004,C.S. Friedman
1278320,Shari Lapena
1279042,Brad Taylor
1279057,Ron Roy
1280155,Safiy al-Rahman al-Mubarakfuri
1285555,Jose Saramago
1287453,megu kiyabotsuto
1290482,Bernard Beckett
1290625,Jessica Verday
1291820,Brendan Kiely
1292475,Matthew J. Kirby
1292596,Suzanne McLeod
1293688,A.E. van Vogt
1294984,Beth Kery
1297551,mndhr lqbny   Monther Alkabbani
1302004,'Hmd lshqyry
1302166,Dorothy Wickenden
1302285,Isaac Marion
1302886,Steve Corbett
1303519,Meredith Gran
1304470,Ally Condie
1304838,Bill Konigsberg
1305302,R.K. Narayan
1308914,Erin Kelly
1310735,C.L. Wilson
1311839,mHmd lrTyn
1311949,J.T. Ellison
1312879,Lesley Livingston
1313638,Athena Nibley
1319502,Alexander Teixeira de Mattos
1321968,Molly Wizenberg
1324186,Stephane Roux
1325471,Javier Pina
1330133,Meredith Duran
1330287,R.J. Anderson
1330292,Maggie Stiefvater
1332605,Angie Fox
1335181,frwq jwyd@
1340291,brhym `ys~
1340566,Gottfried Wilhelm Leibniz
1340945,Ruy Belo
1340967,Ana Luisa Amaral
1341979,Michelle Latiolais
1346213,Melinda Metz
1347666,Peter Steigerwald
1348627,Cath Crowley
1349429,Shane W. Evans
1351359,Josh Bazell
1351500,Gitty Daneshvari
1351538,NaRae Lee
1351903,Colm Toibin
1353301,V.C. Andrews
1354902,Bagram Ibatoulline
1355145,Jane Eagland
1356336,L.A. Banks
1356979,Bethany Griffin
1360332,David Ury
1362751,Francis Chan
1365301,Mari Carr
1367127,Carlos Fuentes
1367163,The Church of Jesus Christ of Latter-day Saints
1369219,J. Scott Savage
1369300,Walter Karig
1370283,Brent Weeks
1371305,Gary Vaynerchuk
1372787,Richard Alpert
1373005,Meg Medina
1373293,Alec Stevens
1373542,Johan Theorin
1373720,M. Bridget Cook
1373880,Kristin Cashore
1375073,Angela Morrison
1375697,Devon Monk
1375807,Damon Lindelof
1376183,`fyf dmshqy@
1377209,Clelia D'Onofrio
1379540,Francisco X. Stork
1380939,Sasha Watson
1382148,Hsyn lbrGwthy
1383409,Andrew  Smith
1383797,Dianna Love
1385318,Inaki Miranda
1385698,Karen Dionne
1386355,Lexxie Couper
1387272,Ben Goldacre
1388082,Jostein Gaarder
1388602,Barbara A. Shapiro
1390474,Karen Foxlee
1390859,J. Francis Stroud
1392861,Russell Baker
1395810,G.A. Aiken
1397128,D.S. Hutchinson
1397190,Ella March Chase
1397570,Yotam Ottolenghi
1397620,Willem van Toorn
1397710,Jake Morrissey
1398038,Joanna Rakoff
1399188,J.E. Thomas
1399901,Danae Yankoski
1402383,Elizabeth  George
1402537,David Soman
1405152,Peter V. Brett
1405181,Gd@ lsmn
1406384,John Green
1408429,M.F.K. Fisher
1408607,Sierra Cartwright
1409619,`bs mHmwd l`qd
1410883,slmn l`wd@
1411091,Tomo Kimura
1411964,John le Carre
1413437,Elizabeth Gaskell
1415338,W.E.B. Griffin
1415543,Saundra Mitchell
1416167,Val Thomas
1418324,Brock Thoene
1418486,Jonathan Lopez
1418923,Jim Holt
1421619,Jamie Ford
1423036,Stacy Kramer
1423867,George Bird
1424397,Radwa Ashour
1424560,Dave Dwonch
1425345,George Perez
1427581,Geoff Wilkes
1428675,Beth Fantaskey
1429808,MaryJanice Davidson
1429989,Richard Feynman
1431785,David Grann
1433597,Samuel Beckett
1434873,Jane Costello
1435041,Annabelle Vestry
1441115,Jay Dobyns
1441253,Clint Hill
1441785,Shayne Parkinson
1441847,Kate O'Hearn
1443712,Carrie Ryan
1445909,Adrian Tchaikovsky
1446194,rDw~ `shwr
1446295,shryf `rf@
1446321,SlH `lmny
1450972,m. . bh adhyn
1455604,Esther Hautzig
1458089,nzk sb yrd
1463436,Cyn Balog
1463624,Peter Mueller
1463712,Walter Hamilton
1463911,Jo Treggiari
1464439,Gustave Cohen
1469075,Santiago Posteguillo
1470927,E.M. Tippetts
1473599,Aluisio Azevedo
1479015,'Hmd khld twfyq
1480957,jll 'myn
1481119,J.D. Hawkins
1487748,Courtney Summers
1488908,Jonathan L. Howard
1489977,Kevin Roose
1500995,James Hayman
1501668,Alan W. Watts
1503841,ywsf zydn
1504898,lyl~ ljhny
1505445,James Dean
1508588,Marie Force
1516687,Hector Malot
1518315,Ramon Hernandez
1522002,Ron Brackin
1524501,Santiago Arcas
1524513,Isabel Nunes
1530940,Ella James
1532329,mHmd `fyfy
1540538,J.M. Gray
1544549,Andrew  Peterson
1545431,Esteban Pujals
1549088,Jeff Wheeler
1552790,tmym lbrGwthy
1555265,Matt Baglio
1555579,Krista Davis
1556719,Christopher  Rice
1557381,Jen Wang
1562974,Katie Alender
1563059,Katie Reus
1567394,Matthew Woodring Stover
1569475,`mr Thr
1578757,Edward Weeks
1585484,mhdy nwyd
1588088,Maria Semple
1589196,Mark Roskill
1593230,Delphine Minoui
1597298,Reginald Snell
1598076,Sarah MacLean
1599003,Patricia Harman
1599723,Michael  Grant
1601502,rby` jbr
1605157,Janice Y.K. Lee
1611087,Dana Marie Bell
1616154,Drew Magary
1618812,Angela Ackerman
1620230,Mario Spezi
1624574,Jose Marzan Jr.
1624717,Debbie Ridpath Ohi
1624847,Tim Jessell
1628012,Lisa Mantchev
1628806,shhryr twkhly
1633682,'Hmd mrd
1637418,Gail Z. Martin
1637550,Anuja Chauhan
1638953,Julie Berry
1641284,Charles Soule
1641503,Manel Loureiro
1643051,Krystyna Chiger
1644135,Matt Banning
1644249,Eric Litwin
1644418,Sarah Lotz
1647762,Julie James
1651861,Jillian Cantor
1651879,A.S. King
1651952,Leanna Renee Hieber
1654731,Jack Lindsay
1657638,M.C. Beaton
1663258,Lynsey Addario
1663513,Jim Gallant
1676417,Jesmyn Ward
1683623,lwys lHj
1685874,Nadia Bolz-Weber
1691206,Stacey Jay
1692594,Jane Nickerson
1695173,Grant Achatz
1696108,Antonio Quadros
1705841,Paul  Edwards
1708173,Eli Brown
1708454,frkh tmymy
1709433,Eddie Huang
1710289,Paul Selver
1716404,Terra Elan McVoy
1724698,Jack Kilborn
1725418,Jorge Guillen
1727682,Jaclyn Friedman
1732726,Gris Grimly
1734716,Jussi Adler-Olsen
1744933,O.J. Simpson
1756476,Stuart J. Woolf
1762294,Victor LaValle
1766808,Maria Ramos
1782206,Krishna-Dwaipayana Vyasa
1792350,Anna Carey
1795488,Victor Villasenor
1797360,Terri  Clark
1810469,Carlos Salem
1818261,Lynn Weingarten
1820119,`bdllh bn SlH ljm`@
1827868,Cat Adams
1837302,Erica Ferencik
1839845,Katherine Woods
1842426,T.L. Sherred
1845881,Susan Rebecca White
1856113,Karan Mahajan
1857564,Chloe Neill
1858606,Michelle   Cooper
1860755,Mary J. Gregor
1861623,Emma   Smith
1864374,Thomas Olde Heuvelt
1868743,M.L.N. Hanover
1870205,Zakhar Prilepin
1871685,James L. Barry
1873377,SlH jhyn
1883485,Manuel Maria Barbosa du Bocage
1885084,Keith Baines
1886135,Katherine Streeter
1886452,Emily Shaw
1890154,Mark Teppo
1890390,Ann Voskamp
1892274,Maria Simpson
1894025,Lyndsay Faye
1895943,Graeme Simsion
1899600,Vicki Myron
1904055,Kristin Levine
1906497,Lauren Graham
1909043,Antonio Carlos Secchin
1914334,Andre Alexis
1914809,Tessa Harris
1916427,Blake Charlton
1919106,Bit
1919707,Don Calame
1920032,'dwnys
