goodreads_book_id,author_ids
9532302,37613
9533378,4414255
9534444,776
9535352,224004
9536017,7970|1585484
9539077,3503106
9539767,3519233
9542259,20248
9542292,3152411
9542322,235809|16696709
9542439,9987
9542582,4416438
9544382,346732|2877759
9547888,4417525|4417526
9548964,4417749
9549746,49625
9550264,4108184
9550620,191456
9551700,3114906
9553383,518030
9553503,3465557
9555250,14392
9557751,4419823
9565548,6914204
9565574,2803627
9571401,2060858
9571617,2940640
9572203,904719|2737734
9574917,47387
9577857,3706
9578590,21911
9579634,4721536
9579671,1158347
9580144,3076668
9580315,866876
9581001,1857564
9581417,1041745
9583227,3387675
9583799,2617
9585131,3936
9588207,2922723
9589792,131674
9593705,149357|737890
9593833,36492
9593911,2936493
9593913,2936493
9596372,569|2968736|4086034
9596460,29593
9601799,3399559
9606604,150038|4414840
9606839,50873
9609429,4435742
9615347,568999
9618561,375143|40881|64364|1395810
9627755,3095893
9628203,4441825
9630403,68959|4442162
9632773,4442737
9634267,4443115
9634967,33773
9635325,3420702
9635657,2766469
9636553,1395810
9637479,4443809
9639243,1234979
9639648,1251403
9639750,8716
9639765,255167
9640024,15292
9640038,4444567|4444568
9640363,1429808
9640626,852078
9642279,498980
9642662,53088
9644151,4445700
9645248,4430
9647295,38550
9647532,4763
9651652,2111680
9653492,1302285
9655336,4448625
9658159,372976
9658269,6466154
9659034,4435778|128336
9659607,2995873
9661136,33274
9662968,847789
9665450,4443809
9666812,696372
9667484,4594585|15016012
9670341,9355
9671126,4134859
9673436,38120
9674335,88506|2751991
9674572,541293
9674689,541293
9675020,2830341
9677322,37183
9677870,339632|4561449
9678300,351201
9678501,4455161
9678825,4455250
9680114,16304
9680533,4455701
9680718,4476934
9681214,767317
9682277,4456165
9682791,39467|5293
9682816,3780|261862
9684523,211268
9689093,2958717
9691607,23613
9703979,28939
9704856,32633
9706200,3273473
9711714,1651879
9712341,3212742
9712492,4464118
9712508,3446736|266797
9713837,14577
9716846,2614
9717320,4039811
9721102,38951
9722217,4466615
9722219,46976
9722414,2776647
9723667,123715
9723976,137902|139287|2442007
9724798,4467375
9727730,46138|5113251|1067608|108173|107744|40563|10746|27841|52074|19305|3912|4798562|4127611|11889|175855|8730|162930|26767|24|572738|25422
9728843,3020684
9729504,328012
9729681,401053|124365
9730695,4470309
9736930,4470653
9738483,71688
9738582,71688
9738685,12732|12429|61322|1644135|14291584
9739047,2882485
9741685,1025280
9743801,2493
9744817,4472748
9745415,2992321
9747109,11349
9748208,2860092
9749711,292970
9752754,16304
9752790,16304
9753375,4475150
9754534,47788
9754815,3095893
9755737,4456440|23962
9756378,2111680
9757229,48192
9757310,837219
9758736,17597
9758764,9212
9759853,1330133
9760071,19954
9760895,64364
9761771,4476934
9761778,4476934
9763010,3075959|1198031
9766078,3194936|215818
9773065,29542
9774199,3849415
9775295,821970
9776116,3427995
9779094,88922
9783627,3369
9785225,1136158
9791296,7816
9791892,1164465
9791906,1164465
9792287,486812
9792887,18015|325522|5787
9795263,4485813
9797936,4015097
9799572,2958084
9803046,3159984
9803748,6223
9807262,3101315
9808500,3425403
9814682,346732
9815702,1857564
9823113,4026673|5716156
9827810,2741166
9832370,4819027
9832985,40881
9833184,137902
9834117,2493
9835731,3105995|2121135
9836528,828451
9838115,1601502|7025373
9847899,239579
9850443,1041872|4651678
9851860,702360
9853855,3273473
9858488,47312
9858504,200317
9858714,2919562
9859436,4499623
9859649,1335181
9860837,2731809
9862761,22004
9862827,4500323|4500324
9864637,25765
9864913,200940
9867814,4445700
9868970,375143
9872091,347385
9874342,1192311
9876989,4107314|4820144
9884118,2919562
9888775,4506073
9893331,93970
9893355,93970
9893358,93970
9897164,4476934
9902278,3134707
9902804,20357|5770323|5770324|124109|5770325|4495084|5770326|5770327|5770328|5770329|140486|5770330|3102809|4852882
9908518,70026|580495|2942085
9909301,7116
9912994,2546
9915707,345630
9917879,767547
9917938,4487674
9917945,2821144
9917957,99117
9917998,72451
9918083,13957|202254
9918110,27140
9918133,4814317
9919142,52980|268214|184311|583666
9920151,17597
9921208,543719|12739|6950033
9922980,2654606
9925913,4610
9930875,4515355
9933894,156327
9938211,210456
9938267,449383|584011|849968|1340967
9938498,5869
9940086,163926
9943270,6914204
9961688,2962410
9961796,3095893
9962040,24978
9963483,7919
9968062,37249
9969004,616643
9969571,31712
9970042,363130
9972821,270236
9972838,11664|4620117
9972882,1691206
9975313,290125
9975400,837219
9975779,29085
9975866,850723
9976857,13661|14214596
9977379,2672
9977988,4189250
9981618,38651
9989273,4435742
9995135,48192
9998705,26372
9999107,148847
9999795,4530313
10000269,16961|5209355
10002296,1952395
10016013,4533716
10021420,2850
10024227,3425403
10025007,1428675
10025305,150038
10031259,4512224
10032672,4537214
10044193,4127933
10047243,715443
10047589,4540172
10048521,2515462
10048874,3353667
10049436,2824597
10049570,75055|17108664
10051706,263547
10052680,4|854493|4428684
10053149,1373880
10054335,4536964
10059498,93345
10063343,19823
10065348,3180076
10072160,1248068
10074752,486812
10075436,5204266
10079321,142270
10080974,239579
10081055,8685
10081131,7031
10081832,12732
10086357,363130
10088114,255466|3057364|3012492
10094969,1938234
10098912,4230687
10105459,13022|896611|362098
10108380,157127|5866191
10108463,784866
10111087,13833459
10112885,2362
10113312,576641
10115852,5344
10116927,142462
10117410,24978
10118172,4556932
10120780,1192311
10127008,4559299
10127019,278960
10128428,38120
10129062,4559822
10130576,656983|25523|3279041
10134852,39272
10137823,38550|7561075
10138607,14151
10140661,4562483
10143782,1569475
10145519,1508588
10148340,82570|44554
10148930,589
10149142,73187
10151164,2899570
10157066,146374
10158656,4567126|1014364
10160241,195778
10161187,1569475
10161190,81034
10161216,517286
10165727,47104
10165761,47104
10168924,14920
10169662,3163298
10169746,1873377|4569813
10170545,44037
10170996,539082
10174795,504627
10176119,2778055
10178007,328151
10178769,4572058
10184345,2860219
10184403,2860219
10187223,68992
10188580,4573983
10191879,19106
10193062,835348
10193699,348878
10194157,4575289
10194224,4575301
10194494,4575364
10194514,4575371
10194548,4575379
10194628,3413449
10194637,4575398
10196362,458771
10203031,3486415
10203130,394156
10209997,3509
10211697,6583
10213367,3456705
10215349,2995873
10221341,165168
10222362,4581947
10230881,4681279
10239382,3381686
10240127,4586597
10240738,2687
10243089,4587288
10244911,72580
10245602,5302812|3346682
10252302,238
10254690,45687
10255156,4149342
10256723,10953|10952|3767
10257528,1825
10261812,3023658
10266875,79510
10267598,18907|5274272|5274273
10269252,19823
10269278,20983
10271616,3387296
10273328,8840|2387
10275412,4595087
10281556,2362
10281904,4698899|1945379
10283764,375143
10283872,160033
10284324,64028
10288116,7136914
10290243,580315
10293725,1508588
10295484,4116333
10299110,1023510
10306358,4208219
10308381,4603829|8531101
10308452,4105961
10313931,4101935
10314229,3465557
10314376,1730|1228354
10318247,4606484
10319157,4430|1383797
10319829,41322
10321825,4607570
10323019,4470653
10324651,4414255
10324808,17015|17010
10327417,363130
10329434,322733
10329439,52609
10330150,43691
10331050,852078
10334440,3503106
10334529,4107314
10335308,194416
10335318,44565
10335337,80808
10335338,4738
10339281,2766223|1365301
10339799,164127|1411091
10340846,568672
10343389,3780
10344231,765122
10345642,2891503
10345708,58846
10345795,33280|140082|140081
10345927,4018722
10345937,4018722
10346457,191456
10352973,4615776
10353049,10741|428566
10353369,191925|4615894
10355422,253991
10356760,1238111
10357575,3354|7306|403782
10357792,669810
10360293,10746
10361904,4624993|74305
10365343,10029
10365836,1335181
10368067,1791
10369932,383583
10374068,46118
10378106,24978
10380227,4623294
10380686,66631
10381195,363130
10382215,13139
10383597,3956
10390076,311365
10396063,6475088
10397655,2921810
10399742,3780|269190
10400407,3162181
10401084,4629194
10405040,5753883
10405045,5753883
10407279,17061
10408011,8630988
10410278,4042181
10413869,4632961
10414941,40882
10416235,168255|431735
10425811,2936493|2714501
10428708,5091
10428803,1598076
10428848,2357
10428902,3046613
10429005,397315
10429015,146986
10429025,2313312
10429033,119376
10429037,93970
10429045,4637539
10429067,1051591
10429092,4074051
10429836,2752928
10429950,2687
10433900,249025
10436992,28574
10437680,24655
10439221,240840
10439703,37557
10445007,5869
10445208,445303
10445900,4642262
10450750,1160825|90808|7127604|301365|7127616|455976|188352|266715|7127618|7127619|7127620|536204|621|7127611|970676|607577|7127613|3381843|8334268|4083637|7276851|3118950|3923434|596424
10456697,30819
10459088,175855|7581|415967|836009|56019|123463|164187|1290625|1192311|2761947|1443712|15292|2895706|2895707|2755160|1304470
10464963,4464
10465086,4167378
10468258,3393956
10468701,2755160
10470567,17015|17010
10473214,99650
10475452,15872
10475907,4372391
10479340,48192
10479750,4651111
10480022,589737
10481132,669810
10481268,10739|163934
10482783,122001|4788719
10485751,1310735
10487472,3873
10494298,4159043
10507293,2987125
10508431,359109
10508526,9685|2493|13663|31688|6569|3389|89986|27318|4174|7025|12581|5116|61707|13291|36746
10511555,6988
10516883,78514
10517947,5088
10518110,17059|669810
10518900,1406384
10531200,1408607|2882485|2738676
10532477,1953433
10535171,4430487|336011
10535458,4662744
10537195,27372
10542244,4430
10549501,15292
10550293,4665585|5784542
10551037,1140298
10551253,3425627
10551947,34049
10552338,545
10552965,56019
10553215,269069
10557809,21748|71688|24009|28544
10558499,1375697
10559622,346732|12052|17061|58971|41942|42919|14002|8988|119121|6760|13026|725899|1868743|38313|3617|19522|40563|198305
10560203,7941
10560331,56224
10561549,21748
10564983,4668167
10567183,4134859
10574666,23573
10576365,2973783
10579347,3486415
10583264,124727
10586539,3486415
10586682,290189
10587118,10000
10587120,27281|1549
10590852,8988
10593913,89367|190061
10594356,2945688
10594929,7025|6543253
10596724,835348
10599302,22370
10599805,17054
10600010,4208569
10600127,22370
10600242,939363
10602457,3341504|4805849|6326222
10603241,345630|7582
10616322,4039811
10620752,4435742
10626594,1330292
10626639,1292475
10630620,48206|191982|78084|101873
10631790,40563
10633176,2961590
10633213,4683549
10635081,54493
10637510,293603
10637697,3390621
10637748,2755160
10637766,2876763
10637959,122302|4684643
10640020,2812835
10644236,150038
10644930,3389
10645526,4686495
10647131,837420
10650803,4720629|2923539
10654495,3389
10657638,4167378
10661081,38531|137902
10662420,151371|800187
10664113,346732
10668038,4074037
10673576,1616154
10674301,5765316
10675183,24978
10677213,89509|5805097
10677277,4692856
10680329,194243
10691701,2750123
10693387,3219566
10696348,1140017
10699126,4697453
10700016,800195
10706120,11912
10706934,4698951
10710392,80769|3124779
10710505,4721275
10711412,21748
10713851,4700417
10714906,8716
10719342,2884305
10720733,721
10721934,48192
10723236,3261733
10724194,9241
10724628,8685
10742462,3408059
10744752,2884780
10746542,1462
10755443,3420702
10756240,2715
10756656,4637369
10757749,3409564
10757771,3095919
10757806,19093
10757833,2895706|2895707|4150084
10762469,15907
10762697,25307
10763598,324620
10763935,17061
10763974,88506
10765906,969638
10766509,2345
10766510,2345
10767466,2921970
10769683,1173340
10770698,4106652
10776592,3116926|3398035
10776793,526211
10783094,249590
10783217,2860219
10784069,4586227
10789481,591375
10790277,2063919
10790290,2063919
10790376,4654545
10790516,4428
10790819,6858
10791356,1508588
10793701,41942
10796671,1191318
10796721,4666971
10798416,805184
10798418,7176|55084
10799881,11654
10801027,4503081
10803218,4721318
10804074,2746690
10805160,138825
10805989,2828923
10806008,4722094
10806415,875661|4551030|4722232
10807108,33408
10808010,12577|11091
10808013,33031
10808486,106
10813469,2958084
10813480,2958084
10814419,295178
10814635,2465550
10814687,363130
10814946,21911
10816908,4074051
10817086,5922
10818181,1996867
10818853,4725841
10821000,151973
10822174,12425|16962|16966
10822283,1136158
10822395,4668167
10822857,669810
10823507,4443809
10824782,769732
10825907,42437
10832326,3493970
10834868,3504189
10835196,3292500
10836471,110234
10836728,4730894
10836810,26770
10836813,3295744|162159
10838776,767317
10838787,767317
10841167,4292165
10841336,1651952
10842223,31779|5449827|1380939|796135|12424
10842405,4410033
10843036,1370283
10843755,2821144
10843928,346732|2877759
10844125,3780|2849850
10845916,33274
10846336,1676417
10851868,22899
10852065,38550
10852343,4735144
10852689,124727
10852699,8716
10853514,20983
10853751,7581|4870718
10853886,83714
10854908,810254
10858446,117369
10859509,4737213
10861606,7816|322304|181319|179291
10861639,7816|145525
10862575,117369|362098
10863148,7581
10865206,3251696
10866233,800187
10866286,3389
10866464,124727
10866624,836009
10867262,2990843
10869746,12425|350494
10870072,7136914
10870589,4740585
10871925,12736|444929
10874177,2891665
10886468,7054597|8121167
10886703,137553|413379
10889249,2387
10889279,70026|59840|286833|2350131|3500055|14919094
10890319,42559
10890463,153734
10890808,27206|174708
10891889,167047
10893138,7116
10893175,3190846
10893214,1074989|252914
10893510,4746574|4780998
10896689,2958084
10897866,4666971
10903062,2111680
10903906,4586597
10905959,2905297
10909804,158292
10911181,348878
10912036,117369|362098
10913887,5307635
10914560,4750309
10915176,10896
10916717,4785
10929432,3099544
10940958,183956
10941562,4610078
10941624,4096668
10947600,4086928
10948773,4414255
10950666,4887264
10950924,3502
10954704,1508588
10954974,4175419
10954979,4194881
10959277,569269|27621
10960383,45915
10962190,4385839
10962765,7130
10964693,1467
10966007,1943477
10974311,12444|55811|117884|8914
10979852,63669
10980787,4175419
10993282,20248
10996342,3452783
11007668,11091
11009046,75055|17108664
11010251,57239
11012966,4768200
11018878,3178457
11019333,4191
11019938,852078
11019965,4087274
11021899,194416
11021913,4385839
11022222,580315
11022225,4754696
11027748,21748
11028964,3279601
11029790,164127|1411091
11029797,164127|1411091
11030407,4026|4771692
11030552,4071652|4771722
11034297,285649
11034495,4167378
11035657,40563
11043618,4774478
11044210,24978
11044367,4774653
11045159,2419708
11045338,2980235
11045709,972440
11047554,706255
11047555,706255|2565625
11047925,1624
11051230,3092248
11051905,4601855
11053874,234115
11055258,21748
11059675,346732
11059676,346732
11059677,346732
11060744,3565
11061296,1221698
11061688,2958084
11065441,4208569
11071466,3351454
11076123,245590
11076177,4030
11080141,4783638
11081723,4784124
11082037,12470
11084145,7111
11088150,4388883
11093329,32590
11094207,3399559
11094758,541293
11096647,22159
11098871,2995873
11099729,9346
11100431,2063919
11100750,2906892
11100788,73733|6420893
11102353,2958084
11104030,4789751
11106458,150038
11107244,3915
11112619,4103366
11115434,4792223
11115457,4792225
11117390,449389
11123032,811
11127294,108424
11127295,108424
11130686,4308706
11133581,346732
11133791,2821144
11138172,1251730
11142767,9018|14304|92725|71339|3957285
11147422,3041100|11664
11149173,711301
11149647,11466
11156902,54069
11156963,5694283
11162228,46976
11162293,348878
11164514,317354
11164626,3497970
11164732,4094048
11175681,4562483
11178225,3407448
11183955,4074051
11184532,5407193
11186443,184312|15090
11187203,1152263
11187682,226816
11192642,17595|4899611
11196694,1302004
11198312,2130
11198480,3189389
11201007,4805272|5785506
11202715,51118
11221285,38550
11222139,24978
11223186,16213591|3373474|7029565
11226924,4817784
11227040,2958084
11227041,2958084
11227043,2958084
11230081,40648
11231226,2013872
11233988,3118934
11235712,4684322
11235783,1647762
11237412,3380908
11238259,4820433
11238914,45374
11239856,4820876
11242368,3180076
11248257,4822886
11250053,4823432
11250317,176372
11250706,1302166
11251704,117369|362098
11253741,204538
11254250,221559
11256293,2872571
11256415,31233
11256624,4605
11256979,1194|10365
11258571,2654606
11260526,61939
11262424,4826501
11263180,1423036|1416167
11264999,346732
11265118,46554
11266880,65678|5418509
11267847,4507090
11273356,240840
11275323,1654
11277218,1074866
11280745,50886
11281852,4875266|226480
11284898,257093
11288619,6846
11293952,150038
11295077,4822886
11296523,569|4747040|5773381|15672121
11296693,4822886
11297044,7111
11297376,4607856
11297434,82991
11299572,2326716
11300085,4835722|88314
11300302,48192
11305364,7032087
11307743,4470653
11310465,1304470
11320138,143691
11320192,2384
11323701,1244
11324166,2891665
11324334,7628
11324722,55727
11325011,52218
11325353,2899271
11325591,93094
11329789,3431194
11329872,7816
11330361,4842866
11330806,4843034
11331421,786925|7061278
11337189,1410|1194
11340586,175855
11342508,2980494|5265603
11343348,3780|127642
11344755,61031|427430
11344918,1441785
11345770,227717
11350430,346732
11356211,4785031
11356903,2917189
11360032,7710
11360892,427613
11364074,4096668
11366337,990
11366397,164576
11367726,218843
11367926,153394|7162017
11369904,23056
11372681,3190846
11374294,4855394
11378402,4949972
11378659,4856625
11378763,21981
11380377,2111680
11381462,363909
11381643,4586597
11382304,4167378
11382317,4167378
11382346,4833990
11382778,24978|226816
11387392,3415819
11387458,165105
11387463,121420
11387515,4859212
11388053,20987
11389398,996558
11389875,3447
11391817,121814
11402002,2860219
11405554,4474142
11407573,18149
11408650,4126827
11409124,4864330|173545
11410430,4864634
11418182,5297325
11418574,415967
11419693,3198692
11429709,575
11431896,4074051
11432116,398288|56750|4522937
11436723,4871930|18130
11437971,2357
11438693,4773763|6450142|6922624
11443325,4873609
11447921,12667
11448085,53936
11449247,4866520
11450360,941441|4379470
11451112,2885318
11454587,2261547
11455096,3429117
11455148,1857564
11455168,2613
11457525,3486415
11458578,4443809
11459153,4877863
11459216,580315
11459222,16202
11459863,5767872|21748
11465226,4678408
11468074,4880398
11468237,37519
11468377,72401
11468955,3849415
11469379,4880808
11470675,1984197
11472113,6378|4154809
11474598,221833
11476515,4586597
11476593,4485813
11477648,4725841
11479285,4872191
11480387,1304470
11480837,499602
11483403,1508588
11483869,142270
11483885,4192148
11487807,4025591
11487809,3020656
11488123,3161782
11488260,3173295
11499188,255466
11500217,4890182
11500552,1026961
11501608,10305|9717|701950|2748655|162369|2741650
11505008,7126313
11505797,4464118
11506091,4370565
11506205,137902
11509894,3153776
11512161,2499187|3073435
11512394,4893460
11512403,1152263
11512688,17216
11512712,375143
11512713,375143
11512718,375143
11514260,2876763|3007480|241686|7619755|7619756
11516221,3099087
11516408,112534|2852229
11520968,3101341
11523141,322069
11527280,195778
11527309,4019810
11529868,36615
11531818,17059
11531957,2974095
11532160,4464118
11540514,4486715
11540546,2614
11540658,1375697
11543195,38550
11544421,21748
11544466,4864330
11544476,2945301
11545362,706255
11550149,15872
11551045,17015|17010
11551803,4904826
11556479,33274
11556960,4906436
11557982,580315
11559063,4907104
11559200,3849415
11561469,4907787
11563110,3290920
11563858,541293
11566223,2766469
11568316,2895706|2895707
11569419,415967
11570653,4192148
11571298,569269
11594257,4637369
11594289,827236
11594337,1036736|2079343
11595276,4916529
11595501,50873|29840|4101698
11598240,9494|5762657|16177103
11599797,9241
11600163,721
11600277,4917745|4908922
11602337,4918224
11603886,806500|4918625
11607446,4919495|2086916
11614718,2936493
11617031,3409936
11617647,1455
11640957,3125711
11660590,5194|9996
11665750,2958084
11685242,2824597
11687451,721
11697008,1244
11698192,1274141
11698943,4432824
11699055,2889003
11699349,1904055
11700333,147246|30757
11700464,218843
11700785,3449368
11701627,928415
11707621,153732
11709037,4945190
11709423,4372391
11710373,3617
11714997,4601855
11715276,4718528
11717815,2128839
11718466,5001654
11720382,18282
11720964,4467375
11721314,4948810
11724676,4949777
11724858,4949584
11731782,4951964
11731861,4951964
11732928,14469
11733109,2992321
11733187,190578
11734251,12542
11734301,346732
11735456,346732
11735983,4039811
11736995,295178
11737014,74640
11737266,4953639
11737268,721
11737276,1402383
11737306,64208|104017
11737311,5249972
11737313,480635
11737387,849723
11738128,2752928
11741287,46540
11742691,13599
11746102,1857564
11746148,3431194
11749186,3116926|3398035
11750412,164187
11750648,3040652
11753482,4666971
11757975,37249
11763146,580315
11765175,203238
11765920,7581
11774272,2917917
11774295,2917917
11775750,2882485
11777020,904719|2737734
11779543,1109606|2993185
11783190,38550
11783484,804399
11784281,4665585|5784542
11785468,32638
11785513,104926
11786581,4968129|3093275
11788771,828451
11788811,346732
11792612,4659154|5834782|5836080|6422617|6422638|5766163
11793544,4946788
11797374,9738
11797414,6419971
11801463,25307
11806716,3153776
11807189,24820
11808919,1508588
11808950,4279785
11810047,4342215
11815113,132510
11819981,19093
11823620,1221698
11823873,5049521
11824848,4193568
11827244,625
11827476,8588
11827808,4343092
11828537,2778055
11830394,1858
11832043,4981568
11836538,4983109
11836958,5017543
11838803,2755160
11848987,669810
11851522,9494
11854223,107767
11855490,2958084
11857408,4725841
11859244,79589
11861062,4902564
11861715,2895707
11861815,1383409
11864728,7581
11865209,5672
11867718,33274
11867860,63898
11869272,4992939
11870085,1406384
11870160,9498|9497|656983
11872242,3780|8215
11873368,13599
11879594,22067
11879737,86778
11881117,66179
11881904,1462
11882305,4470653
11886526,135786
11889677,4998875
11889938,8944
11890805,27510
11890806,3936
11890808,28509
11890811,314195
11890812,195905
11890816,1894025
11891485,4999425|4581894
11891486,183005
11896576,4349456
11904233,3227483|7420025
11913681,1125673
11915966,2782269
11925514,52320
11927282,5008815
11930007,117369|362098
11938752,4996526
11940384,5012636
11942408,5013252
11942636,33227
11942639,257934
11946245,3780
11947156,5014564
11947829,3486415
11948797,4862274|336025
11953465,5016580
11953868,1544549
11958033,4145664
11958583,686174
11966216,3486415
11968173,4921525
11968600,5021072
11970096,4921525
11973190,4512899
11974699,1467
11979900,2983974
11981168,5017543
11982396,5025591
11983940,4573275
11984131,157663
11985631,346732
11986736,545
11988046,5027236
11994903,321537
11995136,1503841|3318236
11995467,240840
11996019,2729597
12002819,182609
12003802,17597
12005534,5101707
12008237,2766330
12008949,12476
12012999,2958084
12013031,88507
12019319,2384|176341
12019626,42211|2387
12022079,54493
12022496,43626
12022765,3192845
12022847,1716404
12024990,72451
12025637,1051591
12026145,499602
12027429,445303
12029129,15872|3376756|4982463|105630
12029468,12915
12030880,126447
12031366,4721536
12031532,13847588
12033364,2891665|184638|13709050
12033455,6160
12035966,5041072
12037108,12940
12042279,375626
12043770,4175419
12043771,1487748
12045922,4769304
12049227,4106087
12049592,25421
12059093,71688
12059592,17015|17010
12059658,7128
12063467,3190846
12064651,515155
12065943,2855221|3118934
12066631,5049499
12066944,4921525
12067972,4826501
12069434,8730
12070805,3503106
12070846,3389
12072362,2884275
12075886,410418
12076070,2882485
12077553,4430
12081467,8178
12081652,699143|4476934
12084278,5054179
12084655,1045593
12086690,48206
12087624,576641
12090357,70026|5055739|6434761|161080|415768|306735|1007397
12091888,313118|3168603|7172919
12092005,2937053
12096557,415967
12098371,2503028
12098668,21674|390578
12099007,625|7711592
12099550,114504
12099899,107672|5293
12100176,1508588
12104686,4971535
12106746,3389|12738
12106940,17061
12107925,9291
12107927,61707
12109463,374164
12109772,3023658
12111823,346732
12114440,38066
12119496,21748
12119529,21748
12120268,589737
12127750,15872
12127810,15872
12132930,9018|14304|92725
12138494,5068487
12139510,4684322
12143200,4085286
12143472,2868833
12143925,1977411|1977410
12151801,5072128
12152785,93970
12153951,70026|580495|13558419|308584
12154294,2717365
12156759,5073330
12157365,5073459
12157407,5267376
12157780,3081700
12159923,3033809|3475439|6186532|8349680
12159951,99360
12160890,2868678
12166282,74189
12168042,4039811|2671485
12171769,274706
12174312,2063919
12177850,346732
12180248,173493
12180277,2855221|11137
12180288,65137
12187771,335169
12187797,153394
12187799,153394
12187803,153394
12190308,5081840
12199233,5084199
12213010,543719|12739|6950033
12216302,10746
12218678,1914809
12228097,565194
12232938,316
12236872,146374
12240431,28569
12240496,28569
12242419,5091902
12245809,5096031
12246894,381355
12254379,3354|7306
12262741,155717
12266205,5101663
12269981,10517
12270931,4336590
12272748,2357
12274389,3389
12275680,2384
12276566,5101707
12279616,31712
12280500,119121
12280551,3159984
12283261,7128|5106204
12283733,12425|16962|16966|6560735
12286734,499602
12287209,3064305
12288282,21748
12291438,5108399
12291646,36122
12294541,5109204
12294652,4660036
12299419,2958084
12305515,12425|16962|16966
12305703,1938234
12308801,162936|330166|6851813
12309315,4107314
12312770,1219600
12312972,5114344
12314034,4754696
12319445,6417
12319459,6417
12322385,4785031
12326627,9987
12326644,9987|4598360
12331596,61173
12338192,2958084
12341557,3389|12738
12343686,5856
12344159,2795788
12346651,3565|857719
12349215,20983|5124235
12349647,164127|1411091
12351610,318239
12351649,4586597
12351871,13757
12356635,3431194
12359238,40563
12359421,31712
12359552,2746690
12360163,2982045
12363624,25032
12363948,5129390|5602281|5623430|300464|358011
12363978,7742
12365189,137902
12366044,5130089
12368900,1935000
12368985,5131072
12369942,4134859
12371862,2895706
12372903,541293
12376343,819789|15938705|4966733
12377445,28595
12377535,322069
12379094,45315
12379559,1429808
12381269,17061
12381722,5135449
12382340,31712|37075
12382651,24695
12382940,348878
12383252,9550
12383869,4103366
12384157,5052587
12384322,793275
12384984,253326
12389310,4943235
12390650,2958084
12391521,1218
12392681,33918
12393223,4143266|16376690
12393566,8794
12394068,5828897
12394100,357601
12395241,4178213
12395665,2326716
12396192,107767
12396528,3046613
12396795,5107011
12398199,6268
12399337,5141609
12399371,5141619
12401556,5142414
12403223,257934
12405126,4738
12406034,4820876
12406076,3425403
12407853,4167378
12408149,5018174
12408735,5544
12410324,4573983
12410640,237630|237629
12411635,5145808
12413949,5146598
12416934,5131072
12425532,504038
12426366,3172535|1557381
12432220,3267859
12432229,4687048
12432550,3190846
12436013,18880
12438044,4087274
12439057,200317
12439061,200317
12440865,5154295
12444166,48206
12444297,48206
12444298,48206
12446825,48206
12448586,5156415|44885
12449167,4512899
12452680,5157540
12453610,992569
12458287,2958084
12471274,12424|2933192
12472085,4149342
12473983,4061922
12475019,7113|5163762
12476820,2740668
12478533,2188726
12479015,14256
12482534,24978
12482658,457
12495095,27281|1549
12499290,1370283
12503923,381221
12505316,669810|21748
12507214,4086715
12510082,153394
12510849,2195377
12511117,1233745
12512234,3447
12512617,153394
12513614,5174152
12516692,5074162
12518592,1367163
12521671,5760167|50873
12522507,89439
12528745,38066
12530184,3389
12531317,4615197
12532841,19823
12533107,3502207
12534310,2002988
12541491,5181752
12545444,37249
12546674,2905789
12547098,2770941
12548989,5183827
12551077,4506073
12551082,4506073
12553276,99044
12554628,228898
12556680,17015|17010|5266350|988846|1230366
12558285,5186274
12561863,645867
12568505,5188888
12568718,4637369
12570845,5189455
12576334,13199
12576579,5430378
12577549,5189109
12578077,4476934
12578294,3027554
12578305,3027554
12578313,4106087
12578370,3027554
12584442,153738
12586192,5193034
12588363,2905297
12591698,4192148
12591719,4192148
12596033,1285555
12600138,31712
12602077,5192439
12602078,5192439
12604939,28569
12604973,21911
12605157,3367145
12608168,2924930
12609433,5201530
12609434,5201530
12611253,1588088
12612620,1171696|12425|16962|16966
12614410,2995873
12615008,61124
12617758,437652
12618154,3190846
12620451,2803627
12620969,1206979
12623655,28709|4905599|3290999|415768
12624498,5167134
12628816,4725841
12629469,30180
12630405,15872
12631512,2755160
12631527,2755160
12633800,8529755
12637458,298438|25355
12637477,4556932
12637490,767317
12637556,117369|362098
12640578,836009|30033
12640991,5211857
12643015,5363|6518797|121424
12644937,4096668
12646818,1508588
12647642,3980637
12649718,281810
12652457,1370283
12656935,4090485|379533
12663646,2936493
12665819,5218360
12667194,4951964
12672711,3273473
12677913,3097905
12678461,33773
12680907,1373880
12680986,3228055
12680993,164187
12680998,2699594
12681050,8716
12681233,4254441
12686595,4466615
12686642,150038
12690572,4753797
12700306,4414255
12700337,3353516
12700353,5227163
12701409,7941
12702701,71059
12704827,342135
12706435,4951964
12708927,137902
12710035,4062698
12710096,4062698
12710106,4062698
12711899,1530940
12712973,5124235
12715691,909675
12716010,2905297
12722468,346745
12724978,6104
12727215,313653|17365
12727768,4094557
12729613,5234997
12730051,27100
12731293,63898
12731487,13957|42126|585500
12743472,5238854
12746970,2063919
12749487,2874925
12749982,41313
12751687,2876763
12752313,3500
12753230,15153514
12753231,5241601
12758895,6160
12759057,13557729
12760660,5243587
12760903,4601855
12761827,5130089
12766833,852078
12767830,4586597
12777901,8716
12782865,4605488
12788061,5251026
12790977,5246387
12791521,10305|57742|3995439|20041|1227266
12792658,19564
12795742,5253053
12795982,3084178
12796771,38550
12796941,169656
12799420,2891665
12799435,2891665
12805115,75055|17108664
12805465,5255580
